SA7036a
1.000078 0.000997
0.994291 0.001600
0.983091 0.003050
0.970158 0.004939
0.956545 0.007087
0.942613 0.009360
0.928578 0.011687
0.914505 0.014025
0.900459 0.016339
0.886454 0.018613
0.872486 0.020828
0.858497 0.022987
0.844498 0.025097
0.830485 0.027154
0.816436 0.029170
0.802370 0.031152
0.788308 0.033096
0.774233 0.034999
0.760140 0.036872
0.746063 0.038707
0.731985 0.040499
0.717893 0.042254
0.703807 0.043969
0.689715 0.045640
0.675616 0.047273
0.661521 0.048862
0.647424 0.050407
0.633317 0.051909
0.619221 0.053367
0.605120 0.054774
0.591011 0.056138
0.576911 0.057450
0.562804 0.058712
0.548705 0.059922
0.534599 0.061077
0.520498 0.062179
0.506399 0.063221
0.492305 0.064205
0.478216 0.065124
0.464126 0.065979
0.450041 0.066767
0.435958 0.067486
0.421885 0.068133
0.407821 0.068703
0.393754 0.069195
0.379707 0.069607
0.365662 0.069931
0.351625 0.070169
0.337610 0.070313
0.323604 0.070359
0.309615 0.070303
0.295641 0.070141
0.281684 0.069867
0.267756 0.069478
0.253860 0.068962
0.240004 0.068314
0.226187 0.067521
0.212415 0.066577
0.198700 0.065468
0.185040 0.064183
0.171451 0.062711
0.157940 0.061038
0.144522 0.059150
0.131213 0.057030
0.118034 0.054660
0.105012 0.052022
0.092184 0.049093
0.079599 0.045849
0.067328 0.042269
0.055471 0.038330
0.044168 0.034019
0.033664 0.029379
0.024373 0.024572
0.016804 0.019924
0.011180 0.015789
0.007246 0.012319
0.004540 0.009432
0.002677 0.006980
0.001412 0.004842
0.000596 0.002940
0.000127 0.001235
0.000010 -0.000320
0.000398 -0.001835
0.001473 -0.003244
0.003093 -0.004546
0.005273 -0.005854
0.008196 -0.007260
0.012236 -0.008846
0.017993 -0.010680
0.026080 -0.012716
0.036474 -0.014745
0.048408 -0.016538
0.061194 -0.018026
0.074434 -0.019235
0.087934 -0.020206
0.101615 -0.020981
0.115409 -0.021591
0.129283 -0.022056
0.143232 -0.022398
0.157228 -0.022635
0.171268 -0.022776
0.185343 -0.022837
0.199445 -0.022823
0.213569 -0.022744
0.227711 -0.022605
0.241875 -0.022413
0.256051 -0.022174
0.270236 -0.021891
0.284438 -0.021567
0.298655 -0.021210
0.312880 -0.020822
0.327115 -0.020407
0.341363 -0.019968
0.355618 -0.019510
0.369886 -0.019034
0.384158 -0.018547
0.398427 -0.018045
0.412714 -0.017532
0.427000 -0.017013
0.441285 -0.016484
0.455574 -0.015949
0.469868 -0.015408
0.484162 -0.014866
0.498458 -0.014319
0.512757 -0.013770
0.527050 -0.013218
0.541346 -0.012666
0.555645 -0.012113
0.569945 -0.011560
0.584237 -0.011007
0.598529 -0.010459
0.612826 -0.009912
0.627120 -0.009368
0.641414 -0.008830
0.655704 -0.008298
0.669996 -0.007772
0.684284 -0.007252
0.698566 -0.006740
0.712851 -0.006238
0.727129 -0.005745
0.741406 -0.005264
0.755676 -0.004793
0.769934 -0.004340
0.784191 -0.003905
0.798445 -0.003489
0.812698 -0.003091
0.826942 -0.002715
0.841178 -0.002364
0.855414 -0.002038
0.869641 -0.001739
0.883839 -0.001474
0.898042 -0.001249
0.912243 -0.001058
0.926409 -0.000911
0.940570 -0.000816
0.954709 -0.000769
0.968735 -0.000771
0.982230 -0.000821
0.994012 -0.000907
0.999922 -0.000997
