JX-E-250
   1.0000000   0.0000000
   0.9905253   0.0005447
   0.9796037   0.0011984
   0.9686848   0.0018566
   0.9577614   0.0025159
   0.9468352   0.0031754
   0.9359058   0.0038354
   0.9249734   0.0044961
   0.9140401   0.0051581
   0.9031055   0.0058215
   0.8921705   0.0064867
   0.8812355   0.0071539
   0.8703009   0.0078232
   0.8593672   0.0084947
   0.8484342   0.0091686
   0.8375013   0.0098450
   0.8265700   0.0105241
   0.8156390   0.0112061
   0.8047083   0.0118911
   0.7937786   0.0125794
   0.7828485   0.0132712
   0.7719190   0.0139667
   0.7609892   0.0146660
   0.7500587   0.0153694
   0.7391279   0.0160770
   0.7281972   0.0167886
   0.7172646   0.0175044
   0.7063312   0.0182243
   0.6953975   0.0189479
   0.6844621   0.0196749
   0.6735260   0.0204049
   0.6625888   0.0211371
   0.6516514   0.0218709
   0.6407122   0.0226053
   0.6297725   0.0233396
   0.6188323   0.0240727
   0.6078918   0.0248033
   0.5969512   0.0255304
   0.5860106   0.0262526
   0.5750708   0.0269687
   0.5641312   0.0276774
   0.5531933   0.0283774
   0.5422571   0.0290673
   0.5313222   0.0297459
   0.5203907   0.0304120
   0.5094617   0.0310643
   0.4985360   0.0317016
   0.4876142   0.0323230
   0.4766969   0.0329273
   0.4657842   0.0335134
   0.4548768   0.0340805
   0.4439749   0.0346276
   0.4330790   0.0351537
   0.4221896   0.0356580
   0.4113062   0.0361396
   0.4004297   0.0365976
   0.3895600   0.0370313
   0.3786971   0.0374396
   0.3678406   0.0378218
   0.3569904   0.0381772
   0.3461465   0.0385049
   0.3353099   0.0388040
   0.3244803   0.0390732
   0.3136574   0.0393114
   0.3028422   0.0395171
   0.2920347   0.0396886
   0.2812345   0.0398244
   0.2704434   0.0399223
   0.2596622   0.0399800
   0.2488914   0.0399948
   0.2381332   0.0399637
   0.2273873   0.0398832
   0.2166556   0.0397500
   0.2059405   0.0395600
   0.1952423   0.0393092
   0.1845648   0.0389929
   0.1739101   0.0386061
   0.1632826   0.0381431
   0.1526863   0.0375975
   0.1421257   0.0369624
   0.1316066   0.0362298
   0.1211421   0.0353902
   0.1107471   0.0344321
   0.1004168   0.0333419
   0.0901702   0.0321072
   0.0800477   0.0307133
   0.0700671   0.0291383
   0.0602663   0.0273603
   0.0507060   0.0253573
   0.0414678   0.0231074
   0.0326863   0.0206008
   0.0245969   0.0178659
   0.0175668   0.0150144
   0.0119736   0.0122579
   0.0078941   0.0097954
   0.0050579   0.0076887
   0.0031089   0.0058893
   0.0017787   0.0043273
   0.0008914   0.0029476
   0.0003402   0.0017276
   0.0000539   0.0006383
   0.0000000   0.0000000
   0.0000539  -0.0006383
   0.0003402  -0.0017276
   0.0008914  -0.0029476
   0.0017787  -0.0043273
   0.0031089  -0.0058893
   0.0050579  -0.0076887
   0.0078941  -0.0097954
   0.0119736  -0.0122579
   0.0175668  -0.0150144
   0.0245969  -0.0178659
   0.0326863  -0.0206008
   0.0414678  -0.0231074
   0.0507060  -0.0253573
   0.0602663  -0.0273603
   0.0700671  -0.0291383
   0.0800477  -0.0307133
   0.0901702  -0.0321072
   0.1004168  -0.0333419
   0.1107471  -0.0344321
   0.1211421  -0.0353902
   0.1316066  -0.0362298
   0.1421257  -0.0369624
   0.1526863  -0.0375975
   0.1632826  -0.0381431
   0.1739101  -0.0386061
   0.1845648  -0.0389929
   0.1952423  -0.0393092
   0.2059405  -0.0395600
   0.2166556  -0.0397500
   0.2273873  -0.0398832
   0.2381332  -0.0399637
   0.2488914  -0.0399948
   0.2596622  -0.0399800
   0.2704434  -0.0399223
   0.2812345  -0.0398244
   0.2920347  -0.0396886
   0.3028422  -0.0395171
   0.3136574  -0.0393114
   0.3244803  -0.0390732
   0.3353099  -0.0388040
   0.3461465  -0.0385049
   0.3569904  -0.0381772
   0.3678406  -0.0378218
   0.3786971  -0.0374396
   0.3895600  -0.0370313
   0.4004297  -0.0365976
   0.4113062  -0.0361396
   0.4221896  -0.0356580
   0.4330790  -0.0351537
   0.4439749  -0.0346276
   0.4548768  -0.0340805
   0.4657842  -0.0335134
   0.4766969  -0.0329273
   0.4876142  -0.0323230
   0.4985360  -0.0317016
   0.5094617  -0.0310643
   0.5203907  -0.0304120
   0.5313222  -0.0297459
   0.5422571  -0.0290673
   0.5531933  -0.0283774
   0.5641312  -0.0276774
   0.5750708  -0.0269687
   0.5860106  -0.0262526
   0.5969512  -0.0255304
   0.6078918  -0.0248033
   0.6188323  -0.0240727
   0.6297725  -0.0233396
   0.6407122  -0.0226053
   0.6516514  -0.0218709
   0.6625888  -0.0211371
   0.6735260  -0.0204049
   0.6844621  -0.0196749
   0.6953975  -0.0189479
   0.7063312  -0.0182243
   0.7172646  -0.0175044
   0.7281972  -0.0167886
   0.7391279  -0.0160770
   0.7500587  -0.0153694
   0.7609892  -0.0146660
   0.7719190  -0.0139667
   0.7828485  -0.0132712
   0.7937786  -0.0125794
   0.8047083  -0.0118911
   0.8156390  -0.0112061
   0.8265700  -0.0105241
   0.8375013  -0.0098450
   0.8484342  -0.0091686
   0.8593672  -0.0084947
   0.8703009  -0.0078232
   0.8812355  -0.0071539
   0.8921705  -0.0064867
   0.9031055  -0.0058215
   0.9140401  -0.0051581
   0.9249734  -0.0044961
   0.9359058  -0.0038354
   0.9468352  -0.0031754
   0.9577614  -0.0025159
   0.9686848  -0.0018566
   0.9796037  -0.0011984
   0.9905253  -0.0005447
   1.0000000  -0.0000000
